"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Arabie saoudite","SAU","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","37238","38184","39117","40042","40961","41877","42793","43712","44640","45580","46539","47521","48539","49598","50700","51903","53276","54839","56600","58581","60808","63294","66050","69096","72449","76120","80119","84446","89115","94141","99530","105286","111429","117992","124995","132461","140457","149064","158334","168298","179187","190976","203475","216771","230915","245982","262057","279050","296542","313785","314368","330361","343122","358001","361157","374485","389246","401554","404313","408283","437422","440837","475538","523219","574235",
"Soudan","SDN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","114510","116973","119521","122121","124749","127450","130231","133128","136210","139532","143156","147034","151198","155467","159817","164637","169939","175703","182152","189300","197350","206192","215458","223745","232571","243166","254677","267011","279128","290817","302067","312976","323463","333253","342260","350518","358103","365233","372021","378629","385280","392123","399136","405894","411796","417655","425764","436767","449079","462912","477432","492264","509700","529511","552469","579474","609312","643995","680983","716386","748511","778254","810490","835262","855918",
"Sénégal","SEN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","42781","43642","44618","45697","46862","48106","49440","50868","52363","53913","55530","57211","58947","60736","62545","64319","66061","67746","69464","71345","73389","75601","77986","80562","83326","86331","89640","93195","96952","100895","104981","109199","113542","117953","122333","126612","130733","134681","138512","142296","145963","149571","155551","162873","169122","175204","181159","187089","193037","198963","204878","210744","216630","223208","230497","238249","246706","255867","265804","276541","287469","298034","309081","318485","325747",
"Singapour","SGP","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","15742","16896","18058","19325","20774","22330","24011","25724","27376","29036","30739","32505","34361","36401","38540","40781","43105","45447","47561","49511","51039","53771","56476","58155","60679","62637","64631","67297","70115","72889","76184","78715","81863","84987","88639","91934","95891","99495","104345","107875","112312","117071","119289","119195","124393","131669","138472","144349","152063","158682","163732","170990","183035","196087","209572","223442","238458","252384","267759","284733","300464","305513","327471","355732","379844",
"Îles Salomon","SLB","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2367","2447","2545","2666","2812","2980","3159","3355","3565","3786","3902","3911","3944","4014","4112","4232","4325","4376","4448","4547","4671","4823","4995","5189","5404","5638","5884","6037","6109","6199","6308","6438","6592","6764","6956","7165","7388","7625","7872","8119","8299","8414","8522","8625","8735","8861","9008","9174","9350","9525","9710","9924","10185","10507","10901","11372","11916","12529","13195","13591","13668","13756","13964","14279","14658",
"Sierra Leone","SLE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","38635","39843","41058","42272","43491","44724","45980","47261","48541","49810","51061","52269","53429","54559","55644","56695","57713","58737","59790","60840","61905","62980","64061","65174","66305","67436","68706","70131","71571","72871","75253","75506","73373","72483","71959","71186","70667","70776","70580","69909","70648","74137","77778","80251","82259","83761","84952","86211","87821","89762","91824","93765","95667","97081","97920","99126","100947","103026","105328","107928","110452","113183","116545","120242","124160",
"El Salvador","SLV","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","41982","42427","43308","44654","46104","47665","49366","51186","53029","54794","55325","54745","54265","53879","53495","53119","53075","53250","53565","53786","53431","52709","52334","52461","52816","53507","54635","55894","57325","59289","61469","63702","66044","69862","75325","81210","87559","94373","101574","109078","116874","124949","133259","141812","150650","159830","169319","173884","173573","173639","174331","175675","177423","179412","181463","183514","185710","187973","190063","191877","192597","192815","194680","197784","201208",
"Saint-Marin","SMR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","710","719","724","728","731","736","743","744","744","743","742","748","771","787","796","813","832","907","992","1022","1044","1055","1067","1097","1138","1188","1230","1261","1294","1339","1393","1446","1493","1532","1565","1604","1647","1693","1741","1780","1816","1855","1903","1952","2087","2135","2179","2278","2344","2474","2513","2501","2621","2636","2642","2704","2772","2887","3011","3089","3151","3182","3253","3386","3532",
"République fédérale de Somalie","SOM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","39852","41511","43168","44830","46498","48183","49875","51575","53290","55004","56723","58428","60127","61858","63491","65022","66577","68350","73382","82941","90163","90579","90503","92963","95853","99143","102541","105402","104119","100769","98987","92197","83388","83437","87272","89886","92517","94982","98099","101283","104573","108072","111578","115140","118575","121586","124049","126579","129029","131145","133273","131566","130575","134934","140666","147592","156039","164364","172204","180837","189155","195972","202324","210517","220324",
"Serbie","SRB","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","174288","178690","184056","190776","199333","209508","220997","232437","243505","256561","266312","275818","285260","294869","305598","316865","327901","336549","341832","343053","345139","336183","325306","316043","312204","314792","321764","330884","341176","352175","364390","363160","377159","392464","408999","426425","443763","460023","474990","488274","499147","508314","516835","523185","527707","530052","530405","529339","526961","524435","522240","519977","523458","531458","542472","555366","568776","583196","599630","616026","628854","633544","619219","616463","619286",
"Afrique subsaharienne (hors revenu élevé)","SSA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2960994","3025867","3099403","3176158","3254636","3334533","3416186","3499447","3586241","3677367","3770479","3863090","3958529","4063587","4177831","4298534","4423234","4557121","4709391","4874457","5031550","5178327","5335599","5500052","5662543","5824785","5985889","6156193","6315546","6460622","6608553","6749815","6898049","7057644","7213877","7375201","7545127","7714601","7888382","8069650","8256392","8449882","8653768","8865521","9082779","9306658","9536344","9775058","10025739","10283742","10556643","10847816","11158881","11484276","11810408","12155374","12520322","12914667","13360152","13834173","14276953","14700436","15172268","15692143","16238913",
"Soudan du Sud","SSD","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","40234","39868","39522","38964","38602","38384","37613","36652","35860","35115","34402","34260","34661","35447","36612","37835","39110","40416","41753","43138","44570","46052","47583","49003","50170","51259","52394","52727","49488","46372","46859","48062","48779","48984","50211","52026","53433","55158","55860","57129","60356","63734","67236","70987","75076","79534","84383","89582","95016","100436","106992","114053","120029","125128","124600","120690","115360","107175","106630","113356","119731","124600","129803","139170","148851",
"Afrique subsaharienne","SSF","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3190315","3257905","3334037","3413928","3497365","3584312","3674260","3767894","3867130","3970807","4076068","4180460","4286940","4402455","4526285","4655406","4789163","4930364","5088849","5259186","5417879","5573688","5745789","5919393","6089186","6262974","6440034","6633009","6822874","6998018","7173722","7355833","7543401","7728240","7909248","8088147","8271686","8460488","8656402","8858198","9068446","9289162","9519720","9758919","10005130","10260231","10522974","10795283","11081354","11378523","11695203","12034464","12397166","12773889","13150989","13542919","13952053","14395018","14892602","15422164","15920137","16396215","16927241","17516643","18142301",
"Petits états","SST","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","173958","178081","182840","188064","193796","199655","205468","211518","217939","224441","230619","236923","243578","249366","254351","259647","265250","271076","276619","282860","288354","291621","294469","297500","300699","304391","309169","314312","319631","325908","332680","340266","347227","354023","361175","368347","376269","384953","394075","402549","411979","423278","434907","446776","458511","468874","480836","492945","505188","518809","533613","548784","565899","584487","604814","626805","649570","672574","695295","718831","741518","761134","784378","811271","838945",
"Sao Tomé-et-Principe","STP","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1089","1125","1181","1238","1292","1347","1402","1458","1515","1572","1611","1639","1673","1707","1739","1768","1801","1834","1867","1902","1946","2007","2057","2092","2135","2177","2214","2254","2298","2340","2386","2439","2501","2566","2625","2677","2724","2768","2802","2827","2850","2867","2884","2908","2936","2959","2974","2982","2981","2979","2978","2980","3000","3043","3101","3179","3277","3395","3525","3659","3737","3795","3883","3973","4080",
"Suriname","SUR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","6564","7277","7756","7944","8008","7900","7764","7646","7556","7507","7519","7601","7631","7593","7594","7617","7654","7703","7754","7804","7557","7052","6618","6256","5977","5785","5665","5584","5549","5557","5554","5541","5542","5548","5587","5879","6435","7097","7865","8727","9674","10692","11768","12925","13536","13586","13700","13855","14013","14152","14276","14393","14501","14635","14857","15182","15597","16081","16577","17087","17691","18165","18722","19615","20595",
"République slovaque","SVK","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","118257","125467","130377","135238","141233","148188","155052","161782","168127","173548","177756","181302","186088","191932","198005","203367","207848","212123","215925","219530","219304","213887","206700","198751","195749","197728","200852","205434","210134","214027","216714","218063","219156","220985","223302","225875","228232","230488","231823","232412","232396","232091","232292","232706","233701","235584","237919","240421","243365","247289","251206","255852","263472","273218","283859","295763","309370","323659","337812","352104","365301","374446","383393","395156","407193",
"Slovénie","SVN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","46140","46571","47284","48323","49793","51927","54542","56992","58843","60233","61766","63627","65612","67664","69654","71842","74010","75779","77272","78445","78476","76636","74185","71688","69857","69402","69640","70194","71119","72162","73290","74788","76774","79304","82106","85533","89085","92232","95212","98104","101116","104266","107314","110098","113018","116350","119851","123506","126767","130434","132233","134353","138208","142683","147579","153318","159221","164989","171075","177101","182024","186511","191971","197874","203650",
"Suède","SWE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","402276","409979","417950","425809","434014","442545","452006","462149","471470","480182","490188","501078","511731","522497","533919","544971","554605","564131","573629","581730","588182","593555","599098","604353","609202","617692","628116","635198","639879","644339","648169","650207","650972","651078","651587","652379","652488","652223","651140","649460","649239","651134","654289","658951","666316","674736","684000","697961","717268","740813","766791","792997","818298","842510","865645","886359","904244","920856","937439","953714","967705","981888","997510","1013102","1027898",
"Eswatini","SWZ","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","4251","4375","4501","4626","4747","4869","4993","5120","5256","5403","5560","5723","5893","6067","6240","6415","6592","6765","6927","7087","7248","7410","7569","7710","7843","7977","8101","8218","8333","8450","8568","8690","8818","8949","9060","9158","9273","9410","9576","9769","9990","10242","10526","10858","11236","11650","12057","12394","12662","12927","13257","13674","14139","14586","15051","15534","16055","16716","17445","18143","18651","19000","19600","20395","21045",
"Sint Maarten (Dutch part)","SXM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","74","78","79","80","83","86","87","89","91","92","96","106","119","131","142","153","162","173","190","207","224","237","252","262","271","280","289","303","320","340","364","387","398","400","401","404","402","397","391","390","392","399","417","446","476","508","553","607","663","725","800","892","1002","1131","1266","1411","1586","1774","1966","2172","2384","2593","2755","2868","2989",
"Seychelles","SYC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1053","1046","1064","1085","1108","1134","1163","1198","1240","1289","1340","1377","1406","1427","1460","1506","1556","1612","1638","1664","1692","1723","1743","1753","1781","1823","1871","1985","2000","1996","1990","2007","2006","2041","2107","2163","2231","2291","2349","2391","2407","2398","2454","2400","2366","2360","2401","2410","2468","2489","2565","2492","2516","2577","2641","2737","2825","2912","3003","3126","3287","3493","4430","4605","4826",
"République arabe syrienne","SYR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","119175","117615","116167","114845","113613","112449","111345","110286","109288","108358","107473","106580","105927","105683","106278","108729","112075","114949","117361","119665","122496","125775","128910","132688","137693","143463","149880","156789","164217","172155","180561","189312","198186","207126","215975","224537","232935","241245","249455","257437","265091","272737","280693","288935","297300","305808","317842","334240","346169","354598","365427","376281","382807","381138","374737","370545","373182","379785","390741","407829","425461","442535","463850","489397","517649",
"Îles Turques-et-Caïques","TCA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","95","93","94","93","94","93","92","93","92","91","95","99","104","112","117","123","129","134","144","157","163","167","172","177","184","191","205","221","233","243","251","253","248","241","244","258","275","295","314","335","355","373","401","432","471","518","577","645","718","797","888","992","1093","1193","1287","1399","1535","1670","1808","1939","2037","2112","2185","2260","2360",
"Tchad","TCD","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","54120","55045","56083","57211","58359","59438","60454","61460","62463","63456","64448","65380","66296","67259","68216","69119","69958","70778","71603","72630","72629","72682","75624","78576","78864","79094","80819","82615","84203","85892","86911","88687","90973","91446","91948","94545","97066","98492","99962","101560","103142","104720","106568","109127","112194","114505","116130","117577","119251","121215","123134","125301","127513","129976","133179","136561","140383","144888","149847","154851","159525","164926","171431","181776","194014",
"Asie de l’Est et Pacifique (BIRD et IDA)","TEA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","14053850","13760635","13765929","13928195","14070329","14284503","14645472","15093721","15599971","16139019","16701367","17305268","17912442","18549169","19243710","19950539","20641579","21354645","22178615","23100615","24005421","24869999","25747483","26624056","27523334","28515858","29572332","30637671","31757594","32996939","34294335","35587905","36971536","38512173","40120074","41803047","43541542","45338185","47318525","49355281","51303952","53204032","55079122","56898474","58559224","60158516","61800951","63370132","64815391","66249955","67822964","69670233","71859606","74325544","77059942","80307761","83922823","87955086","92286950","96729800","101339277","105581068","109941500","114052302","116945293",
"Europe et Asie centrale (BIRD et IDA)","TEC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","6596326","6782323","6946870","7126530","7335046","7574658","7813780","8060470","8352906","8658908","8923651","9185479","9488521","9792086","10106595","10434169","10747568","11055493","11335029","11599478","11748563","11636977","11413114","11231215","11145580","11116226","11134376","11229569","11391310","11677478","12068223","12526506","13118679","13767040","14376162","14899859","15338605","15725872","15989118","16136326","16341257","16666760","17095752","17560852","17967627","18256003","18438701","18440985","18197698","17880534","17647510","17622977","17847165","18165135","18626595","19222589","19833634","20484230","21149749","21895638","22579039","23062166","23462614","24034715","24840380",
"Togo","TGO","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","28069","27738","27443","27208","27098","27200","27544","28094","28767","29470","30140","30756","31328","31896","32494","33128","33804","34552","35401","36369","37503","38820","40281","41823","43379","44884","46336","47784","49234","50679","52116","53528","54926","54417","54411","56628","58583","60300","61865","63444","65008","66552","68112","69759","71526","73376","75497","77814","80248","82819","85460","88371","91537","94845","98207","101868","105909","110124","114539","119150","123617","128085","133082","138482","143981",
"Thaïlande","THA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","329336","338461","348628","359509","370706","382213","394221","406995","420811","435843","452225","469650","487962","507081","526583","546163","565781","586049","606940","627734","648463","669270","690461","712797","736762","762729","790704","820863","854057","890832","933929","983836","1040236","1103019","1170639","1242929","1320726","1407769","1507679","1617345","1720782","1812676","1904214","1999050","2096382","2193388","2282707","2362241","2438692","2518754","2605589","2700197","2806289","2927099","3060514","3203978","3356235","3516468","3682603","3852651","4027563","4209055","4394918","4586438","4781174",
"Tadjikistan","TJK","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","45200","46228","47390","48690","50135","51695","53245","54666","55983","57160","58129","58894","59451","59857","60207","60496","60774","61093","61308","61431","61402","61086","60635","60168","59900","61011","63304","65598","67903","69735","71424","74134","77734","81675","85861","89805","92940","95411","97436","99103","100873","102938","105032","107199","109418","111264","112385","112564","111689","110050","108240","106866","106341","106954","108733","111592","115585","120624","126579","133531","139940","146597","155940","167420","180261",
"Turkménistan","TKM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","38974","38810","38642","38526","38550","38733","39088","39626","40269","40902","41473","41969","42372","42719","43059","43379","43682","44009","44285","44338","44133","43713","43077","42341","41696","41449","41622","42140","43242","44657","46373","48728","51543","54692","57893","60798","63398","65657","67610","69581","71754","74196","76876","79534","81877","83602","84447","84167","82745","80643","78572","77044","76213","76072","76505","77402","78752","80467","82495","84984","87853","91348","98138","108281","119509",
"Amérique latine et Caraïbes (BIRD et IDA)","TLA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3091945","3189115","3297554","3414366","3535548","3661823","3794367","3931038","4069515","4208036","4347229","4492723","4646481","4802578","4962547","5130723","5305853","5486363","5669630","5851776","6027635","6212651","6411546","6614698","6825316","7046259","7286306","7548219","7827002","8120726","8410569","8693412","8985537","9291273","9615255","9951877","10298550","10657476","11021704","11392683","11776211","12179430","12606201","13052293","13519647","14007821","14518407","15038551","15562550","16104970","16669117","17257225","17884123","18556687","19278583","20036076","20803972","21602318","22446446","23320511","24087170","24692746","25424227","26400538","27483617",
"Timor-Leste","TLS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","4992","4961","4973","5026","5115","5232","5379","5557","5756","5968","6185","6409","6638","6870","7062","7112","7081","7057","7000","6944","6976","7091","7227","7361","7478","7583","7663","7721","7779","7875","8051","8285","8549","8832","9132","9440","9755","10090","10446","9310","8433","9401","10419","11140","11592","12549","14133","15975","18141","20681","23228","25140","26531","27796","28967","30113","31254","32271","33075","33679","34081","34277","34241","34147","34177",
"Afrique du Nord et Moyen-Orient (BIRD et IDA)","TMN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2462070","2520673","2586475","2656186","2731460","2812701","2897089","2985169","3078833","3175099","3271414","3362484","3454138","3551726","3651377","3760667","3878343","3993149","4104610","4216948","4331364","4448875","4569167","4696656","4835365","4982214","5140578","5309898","5485994","5669597","5857883","6050735","6259316","6484706","6716468","6955284","7202485","7455387","7705590","7950314","8190354","8429915","8677469","8927056","9172051","9415503","9663060","9918071","10185776","10469801","10770691","11095191","11439277","11793020","12160801","12558462","12999193","13486721","14017702","14582499","15063160","15483457","16039238","16716666","17437570",
"Tonga","TON","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","948","976","1008","1044","1081","1117","1157","1192","1219","1250","1281","1314","1343","1374","1406","1440","1480","1518","1551","1583","1618","1663","1711","1762","1819","1887","1957","2019","2064","2102","2139","2180","2232","2295","2359","2420","2483","2534","2564","2589","2618","2647","2677","2714","2757","2797","2827","2843","2842","2830","2836","2874","2900","2900","2880","2863","2852","2846","2870","2904","2936","2944","2933","2935","2949",
"Asie du Sud (BIRD et IDA)","TSA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","8343383","8632216","8964066","9321020","9677721","10011202","10322075","10624011","10937513","11277737","11643286","11986365","12351937","12778084","13206778","13635439","14060656","14476973","14883249","15288665","15695744","16097118","16494182","16886750","17272123","17651048","18027058","18403073","18786055","19184891","19605128","20048328","20520475","21023092","21550994","22105742","22689372","23300720","23939914","24607422","25300393","26016446","26759096","27520003","28276958","29023251","29772726","30538108","31333443","32178688","33089245","34082528","35155073","36276821","37675081","39345524","41139923","43047505","45061688","47165970","49131731","50579391","52270852","54551685","56862315",
"Afrique subsaharienne (BIRD et IDA)","TSS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","3190315","3257905","3334037","3413928","3497365","3584312","3674260","3767894","3867130","3970807","4076068","4180460","4286940","4402455","4526285","4655406","4789163","4930364","5088849","5259186","5417879","5573688","5745789","5919393","6089186","6262974","6440034","6633009","6822874","6998018","7173722","7355833","7543401","7728240","7909248","8088147","8271686","8460488","8656402","8858198","9068446","9289162","9519720","9758919","10005130","10260231","10522974","10795283","11081354","11378523","11695203","12034464","12397166","12773889","13150989","13542919","13952053","14395018","14892602","15422164","15920137","16396215","16927241","17516643","18142301",
"Trinité-et-Tobago","TTO","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","11428","11841","12450","13114","13829","14579","15348","16103","16800","17412","17746","17884","18083","18324","18599","18922","19308","19736","20178","20628","21074","21506","21915","22299","22663","23023","23343","23589","23792","23986","24178","24374","24564","24739","24907","25089","25300","25534","25793","26089","26403","26750","27176","27692","28313","27825","28626","29647","30879","32224","33937","35978","38191","40599","43227","46061","49059","52069","54824","58068","61686","64521","67044","70091","73246",
"Tunisie","TUN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","73915","74790","75659","76663","77767","78966","80142","81357","82798","84415","86205","88185","90339","92715","95396","98404","101767","105476","109370","113269","117106","120888","124589","128462","132795","137696","143303","149616","156288","162808","169259","176066","183288","190798","198536","206612","215382","224879","234849","245119","255082","264162","272504","280379","287702","294307","300077","305128","309763","314256","318930","324001","329695","336352","345012","357095","371564","387349","405759","427581","449480","466434","484285","506149","529872",
"Turquie","TUR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","488461","513180","537084","563828","593001","623643","654111","684989","717657","751663","785898","815658","841489","867451","892936","916006","929116","935383","944173","955786","964044","968334","976643","989538","1004611","1021659","1040843","1062140","1085732","1111577","1139621","1169425","1200882","1234308","1269460","1311955","1363183","1418749","1478561","1541970","1608357","1677610","1749118","1821895","1895321","1968874","2041945","2096460","2159572","2214937","2281886","2340271","2386325","2442156","2503679","2568636","2651402","2751427","2870460","3050716","3264831","3473945","3642743","3759413","3873166",
"Tuvalu","TUV","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","92","93","92","93","93","94","95","94","93","93","94","97","99","99","100","102","102","103","105","107","109","109","114","124","134","146","158","167","176","187","197","208","216","222","232","238","242","244","242","238","236","232","227","225","229","234","235","236","234","230","228","229","232","235","238","241","245","246","247","246","242","236","234","242","249",
"Tanzanie","TZA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","104893","108698","112717","116918","121371","126101","131051","136147","141686","148013","155104","162956","171692","181252","191467","202320","213779","225744","237827","249517","260881","272197","283427","293913","303657","312600","320613","327836","334589","341541","348644","355892","363174","370676","378709","386988","395042","403021","411272","419865","428881","438506","448966","460354","472617","485877","500430","516484","534153","553393","574138","596344","619665","642575","663772","683667","702969","721861","740031","757174","772868","786933","801639","817298","832241",
"Ouganda","UGA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","86690","89915","93591","97694","102190","107048","112254","117817","123748","129944","136305","142374","147911","153720","159956","166491","173366","180277","186913","192766","197691","202237","206733","211028","215302","219728","224230","228942","233752","238359","242675","246793","250890","254714","257834","258772","259282","260001","260498","261342","261393","260789","260093","259225","257671","255930","254362","253160","252442","252620","254035","256791","261339","268307","278793","291340","305291","320863","336716","353426","369801","386130","403554","421763","441374",
"Ukraine","UKR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1048212","1084349","1112101","1138988","1169799","1207776","1244045","1277697","1325715","1376653","1409160","1442215","1492814","1539988","1588453","1639844","1688808","1740233","1789130","1819775","1821926","1795605","1750413","1709349","1686728","1670820","1665358","1678047","1677992","1695633","1748084","1803756","1876122","1955958","2054187","2114063","2140113","2178246","2179290","2149715","2146824","2189164","2264997","2352040","2414442","2427951","2432762","2440863","2383452","2312208","2248857","2183632","2171496","2166816","2186421","2253338","2318154","2391483","2451344","2502632","2550117","2574370","2460448","2367776","2450672",
"Revenu intermédiaire, tranche supérieure","UMC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","18960149","18796595","18938305","19253125","19563711","19964897","20518106","21157538","21880620","22649622","23426050","24250866","25108233","25997054","26945738","27917611","28867921","29827590","30884458","32054473","33152962","34121989","35094359","36077992","37125023","38295205","39568441","40899906","42301273","43874870","45549768","47213376","49033029","51043054","53160369","55337726","57544106","59816635","62219925","64646620","67050076","69494978","71993700","74470128","76777486","78987755","81226536","83349503","85278619","87175765","89236001","91593334","94399192","97567779","101084725","105182141","109672887","114648871","119967274","125452736","130961692","135897968","140915712","145901488","149971765",
"Uruguay","URY","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","92640","93790","95009","96338","97848","99528","101371","103401","105546","107683","109761","111786","113735","115660","117710","119898","122223","124727","127251","129442","131275","132885","134224","135196","136002","136962","138610","140804","143078","145540","148196","150989","153728","156306","158672","161003","163425","165618","167457","169208","171096","173235","175335","177135","178704","179875","180668","181470","182389","183491","184705","185888","187227","188743","190345","192078","193941","196024","198248","200574","203498","205474","206647","209288","212816",
"États-Unis","USA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","7146761","7306893","7438964","7544580","7655834","7800864","7933391","8032797","8127653","8226737","8363999","8501037","8612953","8736635","8879141","9056202","9246578","9449949","9669084","9908294","10128200","10331569","10536931","10748477","10965618","11190953","11428954","11670063","11901453","12135257","12375771","12607638","12847420","13072902","13275666","13481598","13666970","13837030","13987625","14134565","14290695","14446213","14618278","14805331","15011558","15221828","15497371","15891207","16368998","16855985","17324322","17868144","18562329","19270104","19960437","20645841","21337306","22041909","22769876","23534862","24284368","24952885","25806159","26857271","27952606",
"Ouzbékistan","UZB","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","222792","228530","235483","242883","249829","255905","261243","265889","269729","272545","274155","274504","273740","272270","270556","268668","266606","264668","262663","259844","256015","251279","245931","240744","236930","235723","236830","239765","245683","256398","271556","291687","317173","344930","370949","393578","412918","428775","442376","455716","469326","483064","497297","511207","522859","531482","537873","542641","546429","549777","552949","556395","560697","567277","576493","593761","618619","645187","674305","705844","734242","762806","799007","839659","885578",
"Saint-Vincent-et-les Grenadines","VCT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1163","1171","1189","1220","1257","1299","1353","1411","1475","1541","1609","1683","1756","1829","1907","1983","2061","2144","2226","2309","2385","2447","2497","2546","2596","2647","2707","2770","2833","2909","2990","3056","3100","3140","3177","3211","3253","3302","3362","3430","3501","3572","3638","3713","3798","3890","3988","4083","4185","4304","4452","4622","4749","4820","4889","4965","5055","5159","5267","5392","5449","5458","5533","5640","5746",
"Venezuela","VEN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","90475","94508","98810","103412","108343","113621","119299","125481","132014","138631","145371","152261","159366","166684","174186","181934","190072","198754","207962","217561","227264","237356","248038","259204","270617","282183","294570","307787","321316","334969","348973","363274","377618","392463","407751","423387","439359","455781","472674","489753","507329","524067","541643","560850","580441","601380","623293","646480","670594","695734","722432","750063","778550","807687","838060","869989","901017","928160","951568","977535","1009640","1045359","1086746","1133095","1179990",
"Îles Vierges britanniques","VGB","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","207","203","195","192","189","185","186","188","191","193","198","206","214","224","239","258","279","300","320","338","355","362","363","364","365","367","375","389","409","426","438","444","444","449","457","459","458","458","458","459","465","475","488","508","533","563","593","630","675","729","780","847","921","985","1051","1119","1148","1175","1269","1354","1414","1470","1529","1613","1713",
"Îles Vierges (EU)","VIR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","826","681","644","680","648","662","696","740","848","936","978","1080","1180","1324","1448","1561","1637","1650","1779","1882","2033","2080","2140","2215","2277","2335","2395","2458","2532","2622","2794","2905","3018","3139","3260","3377","3494","3618","3749","3886","4029","4201","4418","4663","4930","5194","5461","5764","6103","6434","6802","7198","7544","7869","8162","8474","8830","9192","9569","9973","10131","10036","9993","9995","10005",
"Viet Nam","VNM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","691922","719380","745811","771124","797928","826740","856992","889504","918420","942400","964365","983306","994872","1003771","1015945","1034836","1062920","1094665","1127402","1158595","1187587","1214658","1240177","1265428","1292187","1320688","1350653","1382836","1416870","1450410","1482118","1511886","1539322","1566377","1596970","1631937","1671170","1715298","1761972","1805218","1841643","1872098","1896321","1914881","1929499","1941577","1952864","1964161","1971153","1977028","1991701","2015224","2051901","2101898","2168233","2261503","2354174","2446501","2560787","2699352","2857745","3017392","3187884","3371892","3567328",
