"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Région administrative spéciale de Macao, Chine","MAC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","5917","6070","6161","6275","6182","6156","6317","6424","6571","6733","6886","6317","5250","11310","19323","18202","16986","15670","14374","13186","12042","11374","11509","11955","12318","12368","12408","12615","12735","12892","13158","13818","14673","15304","15922","16557","16942","17156","17488","17827","18071","18265","18336","18327","18540","18983","19639","20219","20837","20608","20879","21764","23033","24761","26998","29136","30948","32257","34549","37346","40438","42678","44799","47559","51060",
"Saint-Martin (fr)","MAF","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","101","103","106","109","113","119","126","129","132","137","144","151","155","162","173","175","172","173","169","159","149","136","136","149","165","187","209","233","267","302","336","365","390","417","444","473","501","531","563","594","620","644","669","696","725","758","804","855","916","988","1063","1137","1212","1287","1362","1446","1550","1663","2095","3171","3284","2686","2656","2672","2732",
"Maroc","MAR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","177748","184143","191224","198807","207084","215881","225066","234560","243957","252677","260415","267293","273183","277742","280862","282667","283280","282987","282335","281995","282597","284257","287038","291425","298103","307386","319154","333291","349709","368201","388502","410676","434775","460182","485928","511786","537751","563316","588134","611922","634477","656878","680883","705830","729639","753162","779891","810023","839305","866667","895105","926651","960332","994137","1029741","1069784","1115520","1167144","1222839","1282228","1343191","1405848","1477044","1555461","1635180",
"Monaco","MCO","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2516","2595","2670","2745","2821","2896","2973","3051","3116","3164","3216","3281","3353","3431","3514","3569","3592","3605","3613","3620","3624","3629","3635","3643","3659","3679","3707","3744","3788","3841","3889","3918","3934","3956","3984","4015","4049","4082","4108","4139","4161","4163","4160","4158","4165","4176","4180","4175","4258","4528","4891","5258","5627","5984","6317","6631","6875","7054","7256","7261","7288","7524","7547","7426","7338",
"Moldova","MDA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","66248","68911","71792","74936","78353","82106","86123","90025","93673","97089","99681","101531","103510","105968","108998","112594","116649","120780","124597","125949","126535","128299","129705","131355","133686","136778","140642","145162","150117","155370","160521","165137","169466","173540","176853","179185","181301","182546","183963","185070","186712","188966","191209","192777","193675","194911","196956","198944","199621","198518","195979","193778","192953","195213","203435","213352","221668","227532","232226","237299","243526","247318","248144","249067","252548",
"Madagascar","MDG","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","92851","95711","98619","101634","104578","107499","110660","113975","117504","121355","125485","129942","134606","139129","143033","146052","148225","149553","150206","150516","150692","150669","150546","150569","151012","152075","153833","156410","159718","163463","167522","171915","176628","181831","187673","194096","201108","208712","216730","224897","233019","241108","249234","257373","265469","273517","281571","289677","298004","306635","315596","325043","335054","346260","361778","381475","402212","423473","445302","467717","489583","510801","533109","557260","582514",
"Maldives","MDV","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1005","1025","1047","1067","1086","1033","902","814","816","859","906","956","1009","1066","1132","1203","1278","1366","1432","1477","1528","1578","1622","1662","1706","1784","1899","2020","2129","2232","2355","2494","2642","2786","2929","3092","3284","3505","3751","4025","4323","4639","4975","5323","5682","6043","6359","6603","6810","6999","7174","7335","7481","7621","7766","7915","8068","8236","8450","8739","9106","9523","10088","10838","11673",
"Moyen-Orient, Afrique du Nord, Afghanistan et Pakistan","MEA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2622416","2705854","2798353","2891884","2987602","3085192","3183351","3285830","3390711","3498474","3607891","3715578","3824249","3938863","4053756","4172679","4294107","4415528","4538782","4666682","4800318","4934532","5074747","5229965","5399108","5579973","5772806","5979287","6194765","6418808","6664424","6903706","7168412","7449378","7733191","8028254","8335762","8649007","8964793","9280943","9594616","9911687","10247477","10588614","10921509","11253653","11588713","11925802","12282448","12672117","13070639","13522641","14009654","14511628","15013814","15550901","16134305","16769095","17453163","18181696","18879595","19490518","20245939","21160097","22114350",
"Mexique","MEX","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","528294","534755","545122","558066","573220","591944","613944","638085","663583","689099","714686","741420","770269","801412","834740","870454","908055","946801","986579","1027010","1067447","1120787","1187530","1255559","1325471","1398410","1476173","1558706","1643710","1730063","1805673","1869193","1934782","2005346","2080760","2161339","2247748","2340298","2437889","2540067","2643400","2752870","2870517","2988795","3106013","3220845","3331187","3431329","3524361","3619307","3719029","3827096","3945684","4072707","4206859","4348924","4499098","4659080","4831713","5016744","5183943","5322952","5499311","5728851","5974896",
"Îles Marshall","MHL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","421","429","440","450","464","482","504","504","470","424","394","408","452","501","522","517","518","520","518","519","526","535","548","567","584","596","613","631","648","660","669","675","675","671","660","650","635","611","583","571","577","591","603","610","607","597","592","585","571","558","538","533","556","586","620","656","688","713","735","753","763","782","819","855","878",
"Revenu intermédiaire","MIC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","39370711","39728301","40516015","41563039","42623017","43831137","45203305","46605292","48116438","49719268","51371096","53089271","54853676","56717429","58707006","60735147","62735929","64776281","66945901","69234184","71431143","73465004","75513972","77627045","79831530","82151379","84580779","87106208","89819715","92715204","95648318","98546034","101620988","104927192","108421706","112012690","115669953","119468003","123430456","127441708","131510156","135670468","139895672","144100141","148148915","152113296","156114481","160018207","163750771","167535085","171653839","176319354","181666507","187522687","194188351","202000037","210556318","219917258","229888232","240151304","250512159","259702588","269117603","279456892","289057026",
"Macédoine du Nord","MKD","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","39447","39428","39582","40003","40632","41442","42485","43713","45009","46238","47505","48889","50386","52132","54102","56209","58436","60655","62677","64355","65618","66553","67410","68367","69636","71412","73671","76314","79249","82470","85987","89610","93036","96200","99353","102710","105865","107258","110389","113658","116771","119735","120996","122748","123957","124984","126159","127597","129140","130520","131715","133291","135693","139434","144129","148848","153638","158729","164264","169841","173938","176101","178971","183074","187666",
"Mali","MLI","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","73122","74965","76897","78978","81344","84067","87117","90488","94149","97957","101852","105841","109930","114125","118366","122591","126698","130725","134751","138809","142963","147216","151571","156060","160420","164356","167794","170753","173361","175750","177930","179818","181525","183124","184667","186172","187583","189108","190934","192905","194823","196853","199210","201959","205313","209804","215437","221666","228118","234292","239848","245123","250211","255068","259592","264505","270274","276153","282001","287808","293143","298046","303640","310005","316230",
"Malte","MLT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","13155","13436","13690","13934","14167","14333","14451","14608","14751","14879","15144","15505","15829","16112","16347","16667","16897","17055","17283","17477","17646","17722","18035","18238","18239","18651","19147","19542","20035","20618","21221","22192","22808","23361","23893","24465","25084","25746","26405","27023","27663","28439","29284","30075","30828","31496","31939","32246","32835","34111","35707","37334","39236","41240","43218","44964","46582","48086","49490","50900","51641","52485","55165","58940","61900",
"Myanmar","MMR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","424636","437673","450914","464639","479161","494575","510939","528387","546579","564953","583274","601551","619783","637585","654961","672516","690121","707675","725671","744866","765499","787576","811145","836015","860981","885169","908683","931313","953714","977212","1002276","1028613","1056399","1085343","1114575","1143699","1173377","1203565","1233218","1261194","1286931","1311051","1333951","1355380","1374797","1392352","1408808","1424993","1435984","1448864","1470387","1495093","1522272","1552619","1594316","1648241","1707361","1770052","1836077","1905450","1977613","2047300","2119886","2199723","2281155",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2494113","2571210","2657054","2744767","2834085","2925205","3017212","3111737","3210301","3310868","3411702","3510076","3609485","3712577","3816511","3924178","4034625","4145139","4256935","4372110","4493247","4616935","4747783","4894372","5055982","5226095","5407906","5603068","5805419","6015037","6245978","6460595","6701996","6965193","7234087","7507898","7791886","8085298","8381253","8677091","8969009","9263358","9575301","9892502","10201622","10509779","10821612","11138770","11476996","11841413","12227796","12646780","13094015","13556162","14029372","14528506","15072437","15666015","16308612","16992309","17630073","18210042","18904915","19737519","20616170",
"Monténégro","MNE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","18521","18822","19215","19601","19966","20417","20859","21028","20922","20860","21097","21556","22016","22461","23052","23927","24980","25996","26760","27194","27388","27451","27439","27434","27555","27843","28209","28575","28961","29480","30199","31117","32173","33304","34400","35391","36289","37169","38091","39076","40137","41474","42895","44404","45803","47049","47997","48630","49084","49408","49482","49645","50302","51242","52514","54125","55639","57133","58784","60514","62147","63081","63748","64802","66037",
"Mongolie","MNG","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","31460","33704","36012","37313","37609","37993","38506","39147","39897","40650","41313","41911","42492","43092","43740","44419","45080","45679","46191","46749","47322","47763","48111","48417","48709","48986","49213","49354","49367","49167","47305","47548","46458","45441","45227","45484","45916","46416","46942","47449","48075","48816","49614","50558","51646","52942","54414","55955","57518","59049","60424","61670","63048","64735","66749","69019","71554","74471","77921","82045","86566","91031","96412","103232","110617",
"Mariannes","MNP","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","139","141","146","152","158","164","167","167","163","153","154","172","191","211","223","225","229","237","249","256","266","277","286","294","305","317","326","338","352","367","386","409","428","441","461","478","488","500","518","537","560","593","624","649","673","697","710","719","730","747","783","838","897","965","1031","1096","1164","1225","1286","1342","1443","1598","1760","1933","2111",
"Mozambique","MOZ","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","125349","126624","127799","128920","129979","131046","132235","133603","135218","137150","139483","142321","145704","149604","153982","158850","164198","169936","175997","182335","187739","192494","197573","202386","206823","210795","214255","214485","212726","212441","213073","214536","215898","219981","232523","243949","248750","252444","255022","257174","259488","263170","268131","273620","279842","287025","295350","304928","315757","327796","341029","355541","371623","389739","409495","430563","453280","477426","502570","528149","552946","574242","595522","618797","640168",
"Mauritanie","MRT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","9415","10026","10657","11308","11970","12639","13319","14010","14717","15449","16198","16952","17715","18490","19278","20078","20887","21696","22504","23321","24146","24982","25832","26693","27574","28475","29395","30345","31329","32260","33214","34271","35548","36895","38102","39172","40104","41164","42382","43679","45049","46416","47809","49275","50770","52402","54199","56061","58700","61979","65031","67808","70263","71533","71906","72523","73417","74612","76122","77948","79832","81737","84248","87377","90723",
"Maurice","MUS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","12662","13048","13801","14354","14784","15246","15752","16260","16731","17154","17548","17946","18414","19012","19709","20442","21169","21905","22631","23524","24399","25152","25792","26341","26944","27577","28302","29092","29979","31066","32252","33542","34777","35805","36822","37557","38210","38886","39627","40655","41692","42693","43616","44510","45372","46217","46987","47802","48855","50295","52007","53766","55722","57980","60611","63614","66803","70043","73215","76305","79390","82472","85499","88309","92115",
"Malawi","MWI","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","60884","62031","63171","64345","65648","67068","68622","70374","72169","73735","75034","76043","76818","77684","78972","80860","83311","86359","91722","99696","108445","117611","127381","137596","147720","157440","165915","183993","199343","201433","202697","202598","202430","199469","191379","185518","184007","182792","182049","192085","210701","227182","243294","259477","275603","290952","304943","315936","317717","313353","310666","309340","308936","308341","308006","307534","306627","306579","307277","308665","310536","312584","315905","321795","329817",
"Malaisie","MYS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","112418","113761","116386","119780","123162","126310","128982","131067","133307","136813","141942","148854","157754","167781","177635","186797","195259","203094","210841","219229","228625","238810","249704","261182","272820","284449","296199","307906","319361","330250","340550","351057","362260","374932","388786","402519","416388","430992","445647","459856","475616","494850","517169","540939","564939","589266","614550","641256","669635","700376","733506","767418","802135","838889","878071","919941","964840","1013374","1065485","1120446","1178846","1235267","1292580","1358548","1429512",
"Amérique du Nord","NAC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","9509891","9820907","10107763","10384413","10665762","10988642","11308765","11594104","11879496","12165811","12492665","12841038","13157567","13491671","13837410","14220693","14613693","15029676","15469277","15922992","16351775","16742941","17111909","17482414","17854633","18227894","18622999","19027738","19405289","19779867","20154028","20503393","20835976","21125937","21364198","21583051","21777951","21957878","22090454","22197169","22299797","22393106","22498472","22616182","22796455","23013056","23292007","23678211","24149024","24626900","25095201","25634890","26334991","27070788","27804524","28535443","29295634","30084812","30917274","31797172","32708501","33576151","34690416","36039473","37429081",
"Namibie","NAM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","14790","15082","15388","15717","16071","16453","16864","17313","17783","18250","18704","19152","19592","20029","20488","20990","21526","22091","22687","23298","23912","24525","25148","25762","26344","26909","27456","27967","28457","28993","29574","30162","30771","31402","32036","32650","33248","33844","34449","35074","35718","36361","36994","37629","38315","39078","39926","40884","41957","43144","44432","45787","47178","48607","50183","51886","53581","55276","57042","58910","60845","62364","63928","66520","69961",
"Nouvelle-Calédonie","NCL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1469","1501","1535","1578","1621","1653","1689","1731","1776","1801","1862","1985","2117","2262","2423","2597","2744","2845","2929","3005","3077","3147","3212","3285","3390","3518","3652","3793","3942","4005","4068","4228","4399","4585","4790","5013","5242","5509","5817","6135","6462","6806","7172","7569","7978","8352","8737","9173","9630","10100","10559","11017","11507","12029","12566","13085","13579","14070","14555","15053","15498","15996","16579","17189","17878",
"Niger","NER","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","24407","26707","29119","31534","33814","35912","37843","39592","41221","42878","44633","46457","48394","50487","52705","55047","57534","60175","62967","65914","68989","72135","75337","78598","81889","85226","88646","92152","95761","99482","103317","107265","111318","115500","119872","124469","129236","134140","139252","144528","149965","155658","161644","168011","174811","182076","189885","198303","207394","217105","227290","237747","248123","257085","265022","273739","283286","293277","303660","314496","325518","336227","347453","360266","374075",
"Nigéria","NGA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","851733","872917","894295","915203","934926","953418","970423","984965","999460","1015707","1032776","1051140","1071523","1093778","1117588","1143158","1170020","1198188","1228269","1260439","1294598","1330631","1368447","1402680","1436940","1475373","1512884","1549792","1587077","1624900","1662905","1700716","1738821","1778633","1819821","1861353","1902711","1943452","1983684","2024685","2068214","2113933","2161575","2211965","2264688","2319647","2377120","2437689","2501699","2568861","2638657","2708713","2776322","2840975","2904211","2970193","3041124","3115244","3192432","3273179","3353847","3437687","3530055","3627550","3726427",
"Nicaragua","NIC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","25681","26173","26675","27209","27818","28548","29420","30430","31542","32713","33930","35197","36317","37490","38920","40401","41939","43543","45152","46758","48488","50329","52196","54117","56159","58332","60625","63046","65571","68156","70763","73400","76061","78709","81301","83810","87135","91310","95378","99457","103709","108112","112709","117499","122455","127337","131219","134255","137267","140289","143366","146499","149914","154015","159265","165377","171657","177937","184456","191193","196298","200339","206607","214953","223871",
"Pays-Bas","NLD","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","550297","568451","586783","604343","622786","641773","660768","681431","702332","722431","742734","762948","782858","803738","826110","848293","868485","889885","913188","936146","957404","976369","993792","1009248","1024028","1043501","1066717","1088850","1110900","1131014","1148217","1164092","1178800","1191822","1204124","1217186","1229598","1241229","1251718","1260292","1268518","1276821","1284730","1294210","1307610","1324169","1340328","1357439","1379092","1405608","1432509","1472376","1524710","1570794","1612139","1649281","1682405","1715697","1750013","1785093","1819313","1852700","1889257","1928561","1969993",
"Norvège","NOR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","217117","222948","228886","234521","240164","246585","254227","261918","268622","274938","281172","287309","293459","299673","306283","313096","319797","326877","333899","340367","346646","352937","359763","366801","372612","379206","386706","392758","397612","401432","403794","405410","406682","406780","406491","406305","405968","405180","403316","400621","397875","395426","393217","391885","391946","392966","393686","395055","398600","404417","412183","421995","432485","441943","451370","460464","469047","478076","487908","498355","509208","520145","530950","541895","552934",
"Népal","NPL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","165982","170749","175663","180770","186147","191814","197703","203786","210060","216539","223180","229877","236710","243716","250805","258110","265629","273457","281737","290368","299337","308437","317494","326514","335371","344115","352919","361862","371083","380816","391230","402390","414592","427073","439398","451828","464418","477417","490693","504152","517728","531634","546540","562298","578349","596372","616984","638779","661068","683206","704648","726162","749388","774935","800683","825214","850060","875635","901465","927404","952498","973828","995769","1021150","1043886",
"Nauru","NRU","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","96","93","90","88","89","88","84","79","60","43","40","40","40","38","35","34","32","37","56","85","115","145","180","202","204","199","190","178","161","137","112","83","65","65","69","72","76","78","74","69","67","66","61","57","54","53","53","52","51","52","52","54","62","72","79","89","101","110","119","129","137","149","171","194","213",
"Nouvelle-Zélande","NZL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","114753","116610","119204","121293","123440","125271","127640","130433","132429","134537","137314","140313","143628","147123","151082","155577","159408","163120","167009","170423","174303","178338","182750","186812","190396","194450","197554","202520","205974","209313","212862","225181","229496","233418","237358","241071","244503","247442","250381","252835","255721","258275","262164","266373","270706","276070","282976","288985","294235","300281","307995","316625","326718","337567","349105","359932","371078","382062","393209","404771","421462","433949","444147","463879","482971",
"Pays membres de l'OCDE","OED","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","38650919","39755167","40838109","41868120","42951580","44195270","45439719","46661656","47830664","48953746","50155057","51450154","52760938","54100685","55460599","56868129","58246250","59667085","61147514","62581485","63737820","64536870","65149095","65681650","66446075","67734784","69280850","70859333","72437093","73981390","75511805","77081289","78609315","80058374","81608004","83045070","84326603","85696980","87006298","88300874","89640968","91098242","92568292","93976645","95519503","97248435","99061785","100852969","102673845","104443682","106052052","107833449","110435147","113197247","115941338","118564222","121123195","123675751","126311742","129006826","131649021","134130495","137114802","140630465","144331837",
"Oman","OMN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","9354","9594","9851","10122","10396","10674","10957","11244","11539","11843","12151","12465","12788","13124","13501","13916","14355","14825","15326","15856","16411","16996","17618","18280","18977","19632","20205","20749","21265","21741","22179","22567","22897","23182","23555","24035","24522","25013","25511","25988","26414","26773","27010","27225","27952","29106","30223","31305","32422","33647","35078","38687","43696","46680","49349","52645","55164","57297","59275","60548","60407","60893","65190","69523","72268",
"Autres petits états","OSS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","193381","197386","202188","207428","213290","219382","224923","229805","234946","240180","245603","251696","258255","264343","270234","276643","282736","288634","293840","298211","301796","303942","305291","306842","308648","310983","314958","320218","325745","332130","339239","347306","353776","359724","366418","372753","379681","387337","394610","401880","410455","420490","431517","442259","452855","463668","474746","485326","495085","505742","517201","529272","543699","559383","576445","594528","612494","630317","647500","664875","681962","697714","717982","740084","761477",
"Pakistan","PAK","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","449730","464282","479758","497386","517983","541580","569089","601084","636083","672550","709301","743529","778028","815812","854976","896221","939980","986223","1034974","1087780","1145718","1205469","1264936","1324572","1384074","1445109","1508297","1572802","1638287","1704401","1772156","1840859","1907867","1975078","2044534","2116250","2190505","2266839","2345814","2427626","2513366","2602508","2692876","2786349","2885373","2988333","3097246","3217149","3344689","3477527","3615769","3755687","3891597","4015707","4125195","4233611","4354453","4491121","4644557","4812422","4980044","5145282","5338039","5557626","5778612",
"Panama","PAN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","18726","19320","19960","20632","21329","22057","22820","23608","24419","25266","26162","27124","28147","29224","30382","31639","32983","34399","35870","37392","38976","40628","42322","44034","45788","47559","49340","51127","52938","54799","56716","58697","60766","62953","65243","67615","70093","72713","75477","78381","81454","84743","88260","92025","96025","100239","104690","109370","114300","119532","125016","130727","136668","142786","149311","156166","163247","170690","178577","186978","195103","202929","211713","221496","231552",
"Pérou","PER","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","198420","204952","214755","227573","240391","252820","264423","275361","285494","294899","302908","313225","327931","338606","345077","352339","359604","365537","369570","372775","373726","373140","373400","374532","376851","380420","385148","391104","398270","406483","415718","425864","436956","449249","466005","487472","509601","531562","553442","577969","608584","646000","689662","737959","788668","841965","897685","953759","1002794","1044373","1085586","1126951","1169872","1214972","1260881","1305681","1345192","1385615","1431300","1477514","1523866","1556113","1584474","1635131","1697710",
"Philippines","PHL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","313629","319003","325995","334367","344109","355345","368027","382094","397495","413838","431044","449911","471294","494368","519013","545847","574021","603158","633078","663547","695018","727352","760400","794169","828221","862183","895919","929823","964212","998886","1033944","1068776","1103934","1140062","1176647","1214536","1255473","1300098","1348851","1400831","1453680","1507984","1564707","1623440","1683134","1742625","1800930","1858747","1915821","1972153","2030807","2092862","2162680","2246258","2346535","2461030","2583341","2713202","2850540","2993702","3141560","3259002","3380421","3543833","3716448",
"Palaos","PLW","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","226","228","230","232","234","237","242","244","240","239","245","259","276","290","299","303","303","308","321","339","355","366","372","375","384","397","411","431","459","484","506","524","533","541","550","563","572","571","569","572","577","584","600","624","650","660","650","645","648","650","650","659","673","698","733","760","787","823","858","890","924","957","994","1033","1073",
"Papouasie-Nouvelle-Guinée","PNG","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","9578","9714","9715","9635","9495","9341","9271","9321","9427","9569","9757","9993","10248","10537","10931","11449","12115","12961","14007","15276","16798","18298","19732","21339","23108","25021","27047","29153","31289","33565","36520","39743","42625","45429","48227","51026","53845","56690","59533","62425","65392","68459","71599","74723","77830","80909","83964","87017","90094","93232","96445","99791","103212","106731","110796","115603","120847","126380","132250","138443","145020","151800","159302","168233","178173",
"Pologne","POL","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1058891","1107759","1158139","1212740","1269143","1331149","1396973","1461681","1527038","1588364","1643972","1700018","1766980","1835526","1902477","1968765","2027907","2088220","2141808","2187922","2211408","2207814","2197630","2179578","2176095","2189992","2209365","2245365","2296063","2350333","2411710","2469167","2518197","2569159","2624480","2684196","2742531","2795861","2844463","2892689","2913802","2963954","3013138","3056903","3098839","3138309","3170418","3191347","3204774","3219597","3216884","3242271","3304341","3384222","3473156","3571437","3678918","3791716","3902825","4012059","4072329","4113912","4196561","4288064","4388787",
"de Pré-dividende démographique","PRE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3196217","3273282","3353529","3436580","3521677","3608472","3696982","3786780","3880089","3977709","4079671","4186563","4297471","4415117","4539979","4669507","4801886","4938749","5087781","5245414","5396640","5534413","5680682","5840021","6005407","6173699","6340184","6515817","6680111","6834770","6986618","7131932","7298137","7491664","7700262","7901381","8083423","8263852","8452889","8655291","8865260","9082328","9319460","9564340","9805454","10052571","10297882","10537707","10802356","11093149","11402658","11738721","12097533","12468939","12839369","13224323","13634765","14077745","14574416","15102405","15617069","16115410","16641499","17223818","17842358",
"Puerto Rico (US)","PRI","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","58395","61967","65804","69921","73970","77741","81384","84974","88753","93057","97171","100724","104577","108725","112873","116952","121024","125003","128925","132874","136348","139263","142187","145391","149035","153161","157637","162533","167933","173524","179581","186236","193372","200921","208423","215718","223313","230500","236979","243318","249946","257933","266884","276560","286701","296756","306377","315777","324799","332924","338132","339313","341612","346864","353294","361627","370933","383748","389616","404877","416732","428965","435570","443105","453283",
"Corée, République démocratique de","PRK","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","247372","257980","267915","277376","286690","295978","305182","314354","323484","332450","341202","349907","358677","367355","375694","383696","391467","399131","406934","415493","425514","438088","453608","471690","491945","513890","537629","563181","590461","619371","649947","682402","717119","754345","795277","835192","872842","912200","953763","998297","1045142","1094578","1146720","1205266","1267774","1327434","1383642","1435577","1482741","1525084","1564385","1603269","1640480","1672492","1699016","1725108","1728870","1711615","1705786","1715966","1736732","1759646","1797464","1853006","1900173",
"Portugal","PRT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","422184","431837","441467","449089","452454","461067","469858","474081","482258","487959","497713","507320","512795","520076","532168","562390","589695","603692","619382","635733","653565","669189","681523","690333","698111","710780","726359","741382","756789","773919","791288","808586","826283","843387","860879","879107","896682","914592","932901","949503","968845","990744","1009905","1026413","1043577","1060095","1075045","1090300","1106549","1125392","1147447","1166191","1180804","1200266","1222183","1242554","1262967","1284822","1306580","1329644","1353577","1382804","1414099","1459266","1500668",
"Paraguay","PRY","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","41039","41772","42584","43949","45766","47433","48961","50384","51711","52944","54086","55025","55651","56860","58651","60504","62790","65427","68175","70681","72649","74101","74636","74525","74639","75114","75993","77255","78889","80892","83278","86059","89202","92573","95956","99172","102149","104873","107423","109989","112738","115731","118950","122423","126079","129947","134330","139308","144655","150194","155830","161540","167424","173683","180285","186871","193478","200347","207546","215132","222848","228170","233537","242193","252107",
"Cisjordanie et Gaza","PSE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23328","24429","25533","26709","28012","29426","30960","32634","33885","35315","36832","38543","40547","42721","44937","47158","49384","51613","53979","56362","58772","61248","63841","66470","69634","73074","76439","79845","83850","88165","92555","96758","101491","107218","112243",
"Petits états insulaires du Pacifique","PSS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","13546","13624","13755","13937","14190","14498","14871","15248","15618","15998","16388","16833","17303","17751","18126","18497","18909","19361","19890","20857","21876","22560","23239","23923","24627","25324","26030","26711","27368","28039","28688","29292","29974","30754","31528","32225","32860","33639","34549","35513","36562","37705","38882","40064","41301","42545","43798","45082","46336","47563","48991","50729","52513","54307","56226","58165","60096","62298","64742","67001","69099","70989","72927","75243","77727",
"de Post-dividende démographique","PST","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","38621569","39712307","40757901","41750132","42800813","44056008","45324091","46545227","47750452","48912276","50137650","51455081","52781695","54130222","55509726","56935024","58345348","59820217","61338963","62772915","63892982","64594375","65061218","65498533","66190153","67375699","68817589","70302577","71824604","73298721","74713012","76164921","77573306","78898757","80334590","81572437","82602439","83730291","84754692","85709342","86773098","87969230","89248112","90499037","91874994","93387800","94956626","96521920","98021299","99442177","100712507","102114313","104376243","106755463","109131171","111424873","113598428","115725573","117889884","120043681","122191595","124176525","126317373","129014942","132194277",
"Polynésie française","PYF","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","967","987","1003","1023","1048","1074","1103","1138","1175","1210","1247","1310","1400","1492","1582","1672","1760","1867","1997","2136","2268","2391","2506","2614","2716","2812","2908","3012","3125","3248","3386","3540","3693","3834","3966","4116","4293","4513","4773","5047","5323","5576","5851","6176","6523","6900","7290","7660","8002","8330","8656","8976","9304","9675","10087","10494","10891","11372","11943","12540","13148","13820","14597","15423","16320",
