country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,51.2727904226404,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,52.1832993863618,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,52.0331586963563,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,56.3529447807272,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,57.0954415021292,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2007,58.2777103305044,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2006,60.5562898681274,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2005,63.0918598841689,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2004,63.9289388384921,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2003,60.9943097223078,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2002,61.480702979549,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2001,58.2364465802722,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2000,56.5678102867184,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1999,53.0238082183941,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1998,51.8518557700619,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1997,51.7133623221527,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1996,47.5900259577279,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1995,49.3635520962941,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1994,51.3744969469253,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1993,53.4793966111998,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1992,51.4282900315058,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1991,51.8804241792514,,1
TSA,South Asia (IDA & IBRD),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1990,52.4090353608959,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,81.9202285649265,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,83.4542023899143,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,74.8082518103115,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,63.6337689393506,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,74.5233409147154,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,79.8771647108445,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,79.2842872907886,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,72.9442880579616,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,70.4662619818776,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,64.0504160397904,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,69.1921886031503,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1998,54.4034191327832,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1997,52.2939099492755,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1996,37.0772780150153,,1
ALB,Albania,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1995,29.4509913700363,,1
ARM,Armenia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2024,47.8813384852474,,1
ARM,Armenia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2023,48.0562986773694,,1
ARM,Armenia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2022,46.5518225515757,,1
ARM,Armenia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,60.080359762005,,1
ARM,Armenia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,63.4012140048923,,1
ARM,Armenia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,50.028420686875,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2022,57.8834285733848,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,69.836773674895,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,69.0656538994855,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,59.9837867004913,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,54.3001380799371,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,53.1037976577229,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,54.463570652249,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,46.293292747612,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,41.5409287207942,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,37.4031396926123,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,39.3096720165071,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,30.0025299553744,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,28.5706752868622,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,23.7918159800555,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,18.1404251935735,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2007,20.0582738191257,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2006,21.4023842789788,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2005,22.3700818832059,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2004,22.8245660455405,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2003,25.0320718409237,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2002,25.8412136969849,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2001,27.6400889435694,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2000,29.4708236736698,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1999,31.0107125026288,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1998,16.848537830388,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1997,20.8274667149747,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1996,21.777431307299,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1995,21.6474459271968,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1994,20.1596024704357,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1993,17.8490180915729,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1992,14.1253907401946,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1991,11.9025520926005,,1
AUS,Australia,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1990,12.211252069756,,1
AZE,Azerbaijan,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,6.38557579182856,,1
AZE,Azerbaijan,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,6.29501240116287,,1
AZE,Azerbaijan,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,4.57653797474662,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2023,73.7303207978365,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2022,77.6639776783144,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,82.5398306554789,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,79.0414158175081,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,56.6924606462303,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,56.5027068771842,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,52.624565152769,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,50.2046646297839,,1
