country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2022,2.50800323825739,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2021,2.35197635135713,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2020,2.20114885696099,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2019,2.02767686439888,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2018,1.9155580870713,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2017,1.90349870730057,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2016,1.90649738312386,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2015,1.90812580771348,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2014,1.94307855880858,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2013,1.71175655422743,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2012,1.88122623315018,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2011,1.61625738946346,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2010,1.68531094912292,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2009,1.40380777269711,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2008,1.34581535770732,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2007,1.24677715214486,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2006,1.24929117013326,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2005,1.17879907411353,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2004,1.1066161470508,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2003,1.00542495098984,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2002,0.910531317628993,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2001,0.798871770384659,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2000,0.729039695052388,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1999,0.693086281006946,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1998,0.626773527661505,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1997,0.56409727532075,,2
TEA,East Asia & Pacific (IDA & IBRD countries),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1996,0.462361138496235,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2022,2.28025353698766,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2021,2.29182485666024,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2020,2.32864049520296,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2019,2.25511820863473,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2018,2.21210593376008,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2017,2.17906025679569,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2016,2.13915697315023,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2015,2.13534859330667,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2014,2.14554888352584,,2
EMU,Euro area,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2013,2.11405459823651,,2
