indicatorId,geoUnit,year,type,subtype,value
ILLPOP.AG15T99,TUN,2007,Data Status,Data reporting,Literacy definition: All persons aged 10 years or more who know how to read and write in any language are considered literate.
ILLPOP.AG15T99,TUN,2007,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUN,2008,Data Status,Data reporting,Literacy definition: All persons aged 10 years or more who know how to read and write in any language are considered literate.
ILLPOP.AG15T99,TUN,2008,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUN,2010,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write in a language (any language)
ILLPOP.AG15T99,TUN,2010,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUN,2011,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write in a language (any language)
ILLPOP.AG15T99,TUN,2011,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUN,2012,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write in a language (any language)
ILLPOP.AG15T99,TUN,2012,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUN,2014,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write.
ILLPOP.AG15T99,TUN,2014,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,TUN,2019,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write.
ILLPOP.AG15T99,TUN,2019,Source,Data sources,Source: National Survey on Population and Employment
ILLPOP.AG15T99,TUR,2004,Data Status,Data reporting,Literacy definition: People who can write and read are accepted as literate.
ILLPOP.AG15T99,TUR,2004,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUR,2005,Data Status,Data reporting,Literacy definition: People who can write and read are accepted as literate.
ILLPOP.AG15T99,TUR,2005,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUR,2006,Data Status,Data reporting,Literacy definition: People who can write and read are accepted as literate.
ILLPOP.AG15T99,TUR,2006,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUR,2007,Data Status,Data reporting,Literacy definition: People who can write and read in at least one language are accepted as literates.
ILLPOP.AG15T99,TUR,2007,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,TUR,2009,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2009,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,TUR,2010,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2010,Source,Data sources,Source: Survey
ILLPOP.AG15T99,TUR,2011,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2011,Source,Data sources,Source: Survey
ILLPOP.AG15T99,TUR,2012,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2012,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2013,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2013,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2014,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2014,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2015,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2015,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2016,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2016,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2017,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2017,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2019,Data Status,Data reporting,Literacy definition: Literate persons are defined as those who can both read and write.
ILLPOP.AG15T99,TUR,2019,Source,Data sources,Source: Administrative Register
ILLPOP.AG15T99,TUR,2021,Data Status,Data reporting,Literacy definition: Literate: 6 years of age and over population who can read and write in any language including Braille alphabet.    Illiterate: 6 years of age and over population who cannot read or w rite.
ILLPOP.AG15T99,TUR,2021,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,TZA,2002,Data Status,Data reporting,"Literacy definition: Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
ILLPOP.AG15T99,TZA,2002,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,TZA,2010,Data Status,Data reporting,Literacy definition: UIS estimate based on 2010 Demographic and Health Survey data with assessment of reading skills of male and female population 15-49 years.  Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,TZA,2010,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,TZA,2012,Data Status,Data reporting,"Literacy definition: Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
ILLPOP.AG15T99,TZA,2012,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,TZA,2015,Data Status,Data reporting,"Literacy definition: Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
ILLPOP.AG15T99,TZA,2015,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,TZA,2024,Data Status,Data reporting,"Literacy definition: 2015 population census: Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
ILLPOP.AG15T99,TZA,2024,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,UGA,1991,Data Status,Data reporting,"Literacy definition: A person is defined as literate if they can both read and write a short, simple statement on his or her everyday life."
ILLPOP.AG15T99,UGA,1991,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,UGA,2002,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to meaningfully write or read with understanding in any language.
ILLPOP.AG15T99,UGA,2002,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,UGA,2006,Data Status,Data reporting,Literacy definition: Literates are those who can read and write with understanding in any language.
ILLPOP.AG15T99,UGA,2006,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
ILLPOP.AG15T99,UGA,2010,Data Status,Data reporting,Literacy definition: Literates are those who can read and write with understanding in any language.
ILLPOP.AG15T99,UGA,2010,Source,Data sources,Source: National Household Survey
ILLPOP.AG15T99,UGA,2012,Data Status,Data reporting,Literacy definition: Literates are those who can read and write with understanding in any language.
ILLPOP.AG15T99,UGA,2012,Source,Data sources,Source: National Household Survey
ILLPOP.AG15T99,UGA,2014,Data Status,Data reporting,Literacy definition: Can [the respondent] read and write a sentence meaningfully in any language? 1 Read and write 2 Read only 3 Write only 4 No 7 N/A 8 Don't know
ILLPOP.AG15T99,UGA,2014,Source,Data sources,Source: IPUMS data
ILLPOP.AG15T99,UGA,2024,Data Status,Data reporting,Literacy definition: 2014 IPUMS: Can (the respondent) read and write a sentence meaningfully in any language? 1 Read and write 2 Read only 3 Write only 4 No 7 N/A 8 Don't know
ILLPOP.AG15T99,UGA,2024,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,UKR,2001,Data Status,Data reporting,Literacy definition: Literate refers to a person who has any level of education or can read (for 6 year old people and older).
ILLPOP.AG15T99,UKR,2001,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,UKR,2012,Data Status,Data reporting,Literacy definition: UIS estimate based on 2012 MICS data with assessment of reading skills of male and female population 15-49 years.  Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,UKR,2012,Source,Data sources,Source: UIS estimates: MICS/GALP
ILLPOP.AG15T99,UKR,2022,Data Status,Data reporting,Literacy definition: UIS estimate based on 2012 MICS data with assessment of reading skills of male and female population 15-49 years.
ILLPOP.AG15T99,UKR,2022,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,URY,2006,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to both read and write at least one complete paragraph.
ILLPOP.AG15T99,URY,2006,Source,Data sources,Source: National Household Survey
ILLPOP.AG15T99,URY,2007,Data Status,Data reporting,"Literacy definition: A literate person is someone who can both read and write at least a full paragraph, regardless of whether he or she attends or attended any formal education institution."
ILLPOP.AG15T99,URY,2007,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
ILLPOP.AG15T99,URY,2008,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write.
ILLPOP.AG15T99,URY,2008,Source,Data sources,Source: National Household Survey
ILLPOP.AG15T99,URY,2009,Data Status,Data reporting,Literacy definition: Respondent's answer to the question whether each person in the household is able to read and write.
ILLPOP.AG15T99,URY,2009,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2010,Data Status,Data reporting,Literacy definition: No self-declaration. One household member is asked for all members the following question: Can he or she read and write?
ILLPOP.AG15T99,URY,2010,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2011,Data Status,Data reporting,Literacy definition: No self-declaration. One household member is asked for all members the following question: Can he or she read and write?
ILLPOP.AG15T99,URY,2011,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2012,Data Status,Data reporting,Literacy definition: No self-declaration. One household member is asked for all members the following question: Can he or she read and write?
ILLPOP.AG15T99,URY,2012,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2013,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2013,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2014,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2014,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2015,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2015,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2016,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2016,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2017,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2017,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2018,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2018,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2019,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2019,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,URY,2022,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,URY,2022,Source,Data sources,Source: Continuous Household Survey
ILLPOP.AG15T99,UZB,2000,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper.
ILLPOP.AG15T99,UZB,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
ILLPOP.AG15T99,UZB,2013,Data Status,Data reporting,Literacy definition: Reading and writing test.
ILLPOP.AG15T99,UZB,2013,Source,Data sources,Source: Survey
ILLPOP.AG15T99,UZB,2014,Data Status,Data reporting,Literacy definition: Reading and writing test.
ILLPOP.AG15T99,UZB,2014,Source,Data sources,Source: Survey
ILLPOP.AG15T99,UZB,2015,Data Status,Data reporting,Literacy definition: Reading and writing test.
